ids,targets,gr_scores,drgnn_scores,hs_scores
T41_55_conv.pdb,0,0.007174,0.003676,-14.921960
T41_560_conv.pdb,0,0.106997,0.016164,-56.240810
T41_561_conv.pdb,0,0.111305,0.008822,-12.600940
T41_562_conv.pdb,0,0.678003,0.450235,-155.368400
T41_563_conv.pdb,0,0.154065,0.018822,-46.378311
T41_564_conv.pdb,1,0.575391,0.619055,-139.923700
T41_565_conv.pdb,1,0.665579,0.312697,-167.085060
T41_566_conv.pdb,0,0.417049,0.165118,-151.090770
T41_567_conv.pdb,0,0.242037,0.006792,-51.538860
T41_568_conv.pdb,1,0.254558,0.089622,-73.618200
T41_569_conv.pdb,0,0.025901,-0.002136,-54.456310
T41_56_conv.pdb,1,0.290778,0.113820,-95.881060
T41_570_conv.pdb,0,0.196243,0.144356,-13.614250
T41_571_conv.pdb,0,0.376387,0.441944,-153.182150
T41_572_conv.pdb,0,0.037305,0.287177,3760.967920
T41_573_conv.pdb,1,0.462263,0.126482,-128.425700
T41_574_conv.pdb,0,0.100741,0.168829,-16.364700
T41_575_conv.pdb,1,0.519153,0.290673,-155.447600
T41_576_conv.pdb,0,0.209507,0.452628,-148.212810
T41_577_conv.pdb,0,0.409717,0.383797,-188.424570
T41_578_conv.pdb,0,0.016875,0.008585,-41.809570
T41_579_conv.pdb,1,0.664708,0.506681,-169.753870
T41_57_conv.pdb,0,0.103763,0.044208,2172.380000
T41_580_conv.pdb,0,0.476536,0.008841,19.465850
T41_581_conv.pdb,0,0.181544,0.015106,-75.964966
T41_582_conv.pdb,0,0.523303,0.016232,-151.162530
T41_583_conv.pdb,1,0.469594,0.434044,-157.310200
T41_584_conv.pdb,0,0.276505,0.337656,-153.063240
T41_585_conv.pdb,0,0.058882,0.013119,-2.776290
T41_586_conv.pdb,1,0.257849,0.115224,-89.769900
T41_587_conv.pdb,0,0.145225,0.015070,295.894532
T41_588_conv.pdb,0,0.032764,0.011286,-26.635020
T41_589_conv.pdb,0,0.007002,0.009458,-36.079010
T41_58_conv.pdb,0,0.159732,0.004732,-44.153000
T41_590_conv.pdb,1,0.588961,0.355060,-164.289020
T41_591_conv.pdb,1,0.581614,0.234605,-154.151540
T41_592_conv.pdb,0,0.014975,0.005555,-26.236757
T41_593_conv.pdb,1,0.267969,0.402906,-61.667128
T41_594_conv.pdb,0,0.162652,0.017875,-99.885600
T41_595_conv.pdb,1,0.214323,0.397306,-11.015100
T41_596_conv.pdb,0,0.019344,0.003680,-56.357600
T41_597_conv.pdb,0,0.009542,0.007483,-18.395410
T41_598_conv.pdb,1,0.429925,0.249401,-109.291500
T41_599_conv.pdb,0,0.008273,0.007589,-2.208320
T41_59_conv.pdb,0,0.066058,0.018018,39.743540
T41_5_conv.pdb,0,0.184224,0.009618,81.249290
T41_600_conv.pdb,0,0.280712,0.032345,-57.069337
T41_601_conv.pdb,0,0.048553,0.122946,-40.254810
T41_602_conv.pdb,1,0.405106,0.192439,-99.931900
T41_603_conv.pdb,0,0.316818,0.011471,-40.064950
T41_604_conv.pdb,1,0.279148,0.363208,-118.941100
T41_605_conv.pdb,0,0.395697,0.030254,-107.854500
T41_606_conv.pdb,0,0.411305,0.615743,22.550040
T41_608_conv.pdb,0,0.644861,0.022138,-170.542170
T41_609_conv.pdb,0,0.058280,0.055860,-25.021540
T41_60_conv.pdb,0,0.020730,-0.001147,-34.942280
T41_610_conv.pdb,0,0.147547,0.012541,2153.335470
T41_611_conv.pdb,1,0.247045,0.321788,-87.903440
T41_612_conv.pdb,0,0.031497,0.030256,-37.433670
T41_613_conv.pdb,0,0.219045,0.037855,1715.599860
T41_614_conv.pdb,0,0.695949,0.398197,-180.568320
T41_615_conv.pdb,0,0.596728,0.029412,-153.083300
T41_616_conv.pdb,0,0.368869,0.014273,-34.855950
T41_617_conv.pdb,0,0.136390,0.174522,-63.184050
T41_619_conv.pdb,0,0.405773,0.001853,-90.026800
T41_61_conv.pdb,1,0.269543,0.069196,-89.723700
T41_620_conv.pdb,0,0.680453,0.295895,-151.288570
T41_621_conv.pdb,0,0.148244,0.011434,2925.733690
T41_622_conv.pdb,1,0.559698,0.601960,-42.326300
T41_623_conv.pdb,0,0.068995,0.011387,-46.890500
T41_624_conv.pdb,0,0.043880,0.009138,-59.671110
T41_626_conv.pdb,0,0.783960,0.379073,-175.495530
T41_627_conv.pdb,0,0.540036,0.082472,-159.954410
T41_628_conv.pdb,0,0.039045,0.229731,-40.630230
T41_629_conv.pdb,1,0.754320,0.264119,-161.037720
T41_62_conv.pdb,1,0.494922,0.342339,-169.608000
T41_630_conv.pdb,0,0.527501,0.549690,-154.849800
T41_631_conv.pdb,0,0.027252,0.027153,-35.893860
T41_632_conv.pdb,0,0.013171,0.007342,-32.914390
T41_633_conv.pdb,1,0.629345,0.488397,-167.708660
T41_634_conv.pdb,0,0.162598,0.263483,-89.781600
T41_635_conv.pdb,0,0.364415,0.330973,-155.107390
T41_636_conv.pdb,0,0.099767,0.013275,-28.682610
T41_638_conv.pdb,0,0.070690,0.009852,-34.277540
T41_639_conv.pdb,0,0.128253,0.044828,-16.460430
T41_63_conv.pdb,0,0.254226,0.007767,-21.036104
T41_640_conv.pdb,1,0.345926,0.047321,-142.331700
T41_641_conv.pdb,0,0.274508,0.010164,-74.262984
T41_642_conv.pdb,0,0.011435,0.011157,-25.221880
T41_643_conv.pdb,0,0.241125,0.021266,-42.202720
T41_644_conv.pdb,0,0.038636,0.008800,-61.175200
T41_645_conv.pdb,0,0.036561,0.010920,-41.020576
T41_647_conv.pdb,0,0.161583,0.038845,-49.654540
T41_648_conv.pdb,1,0.217602,0.413653,19.225300
T41_649_conv.pdb,1,0.701755,0.461502,-170.805450
T41_64_conv.pdb,0,0.459045,0.081585,-124.944740
T41_650_conv.pdb,0,0.617407,0.396567,-147.408300
T41_651_conv.pdb,0,0.015242,0.006823,-49.729710
T41_652_conv.pdb,0,0.141735,0.012616,-48.261240
T41_653_conv.pdb,0,0.580536,0.424058,-150.877400
T41_654_conv.pdb,1,0.416289,0.015258,-93.514600
T41_655_conv.pdb,0,0.017198,0.009771,-22.424620
T41_656_conv.pdb,0,0.065048,0.067557,-59.397210
T41_657_conv.pdb,1,0.163273,0.078930,-64.361960
T41_658_conv.pdb,0,0.208560,0.001217,-34.643120
T41_659_conv.pdb,0,0.019488,0.187734,-68.961620
T41_660_conv.pdb,0,0.059052,0.004406,-51.229710
T41_661_conv.pdb,0,0.182633,0.016457,-22.323517
T41_663_conv.pdb,0,0.042024,0.022318,-46.727880
T41_664_conv.pdb,0,0.082515,0.009864,-28.332750
T41_665_conv.pdb,0,0.129751,0.014702,-104.679500
T41_666_conv.pdb,0,0.048656,0.020414,-46.095900
T41_667_conv.pdb,0,0.027789,0.010187,-46.571080
T41_669_conv.pdb,0,0.434521,0.533239,-174.104200
T41_66_conv.pdb,1,0.299212,0.068145,-106.350200
T41_670_conv.pdb,0,0.060215,0.027242,-5.811150
T41_671_conv.pdb,1,0.655415,0.757388,-159.916180
T41_672_conv.pdb,0,0.035537,0.006359,404.027700
T41_673_conv.pdb,1,0.539718,0.183611,-174.203730
T41_674_conv.pdb,0,0.089733,0.158729,861.215200
T41_675_conv.pdb,0,0.126754,0.019548,-8.556180
T41_676_conv.pdb,0,0.308612,0.012661,2275.214667
T41_677_conv.pdb,1,0.487901,0.338246,-143.272300
T41_678_conv.pdb,1,0.564762,0.398806,-147.580460
T41_679_conv.pdb,0,0.084805,0.010429,-34.655740
T41_67_conv.pdb,1,0.352461,0.266958,-148.181910
T41_680_conv.pdb,0,0.093915,0.012432,-46.700050
T41_681_conv.pdb,1,0.482715,0.178170,-161.505100
T41_682_conv.pdb,0,0.176222,0.082540,-23.694330
T41_683_conv.pdb,0,0.012805,0.132599,3121.007190
T41_684_conv.pdb,0,0.490824,0.452905,-151.574990
T41_685_conv.pdb,0,0.051546,0.268537,-15.593860
T41_687_conv.pdb,0,0.138921,0.362712,4901.341460
T41_688_conv.pdb,1,0.592207,0.488688,-150.680400
T41_689_conv.pdb,0,0.691460,0.268499,-205.073840
T41_68_conv.pdb,0,0.032631,0.002774,-43.514880
T41_690_conv.pdb,0,0.266735,0.128623,-148.744700
T41_691_conv.pdb,1,0.358180,0.025681,-85.275300
T41_692_conv.pdb,0,0.678583,0.131017,-137.223910
T41_693_conv.pdb,1,0.353893,0.534551,-79.556300
T41_694_conv.pdb,0,0.028038,0.195985,-27.484500
T41_695_conv.pdb,0,0.477175,0.072860,-102.723960
T41_696_conv.pdb,0,0.023515,0.012220,-63.614110
T41_697_conv.pdb,1,0.199942,0.299877,-83.401910
T41_698_conv.pdb,1,0.487156,0.124811,-79.647600
T41_699_conv.pdb,1,0.482108,0.229494,-78.888700
T41_6_conv.pdb,0,0.094488,0.024418,-6.002900
T41_701_conv.pdb,0,0.463298,0.241591,-167.391530
T41_702_conv.pdb,0,0.058490,0.017599,-19.608520
T41_704_conv.pdb,0,0.109951,0.013666,-68.775040
T41_705_conv.pdb,0,0.485517,0.444814,-149.201380
T41_706_conv.pdb,0,0.492959,0.114479,-147.451570
T41_707_conv.pdb,0,0.386805,0.270852,-144.167500
T41_708_conv.pdb,1,0.492553,0.237715,-80.646400
T41_709_conv.pdb,0,0.531334,0.306733,-119.588060
T41_70_conv.pdb,1,0.298555,0.507032,-74.128500
T41_710_conv.pdb,1,0.443468,0.104240,-78.622900
T41_711_conv.pdb,0,0.275938,0.008789,-38.904520
T41_712_conv.pdb,1,0.488452,0.366231,-166.790040
T41_713_conv.pdb,0,0.567362,0.494379,-151.306870
T41_714_conv.pdb,0,0.308835,0.155708,-147.814700
T41_715_conv.pdb,0,0.256303,0.485902,-161.664680
T41_716_conv.pdb,1,0.333042,0.345920,-95.780300
T41_717_conv.pdb,1,0.606776,0.591550,-174.134090
T41_718_conv.pdb,1,0.095549,0.353337,-55.671500
T41_719_conv.pdb,0,0.307605,0.018516,715.884742
T41_71_conv.pdb,0,0.088119,0.020799,-86.064520
T41_720_conv.pdb,0,0.047636,0.009916,-66.211270
T41_721_conv.pdb,0,0.033401,0.007511,-72.628880
T41_722_conv.pdb,0,0.031177,-0.006050,-13.510192
T41_723_conv.pdb,0,0.296434,0.533312,-153.175500
T41_724_conv.pdb,0,0.098480,0.014158,-38.754290
T41_725_conv.pdb,1,0.639945,0.379080,-161.730610
T41_726_conv.pdb,1,0.586310,0.716394,-147.790729
T41_727_conv.pdb,0,0.125069,0.008381,-56.927430
T41_728_conv.pdb,0,-0.000076,0.005839,-10.412623
T41_729_conv.pdb,1,0.729300,0.255882,-179.116900
T41_72_conv.pdb,0,0.484514,0.382911,-156.510400
T41_731_conv.pdb,0,0.233668,0.007722,-20.537100
T41_732_conv.pdb,0,0.045123,0.022833,-78.034620
T41_733_conv.pdb,0,0.312642,0.557258,13.028080
T41_734_conv.pdb,0,0.427234,0.330037,-154.973040
T41_735_conv.pdb,0,0.206863,0.011043,-48.738730
T41_738_conv.pdb,0,0.636654,0.371758,-167.807900
T41_739_conv.pdb,1,0.463130,0.576797,-145.766870
T41_73_conv.pdb,0,0.525340,0.218697,-1.891300
T41_740_conv.pdb,0,0.020460,0.003772,-29.523830
T41_741_conv.pdb,1,0.116242,0.072195,-28.290190
T41_742_conv.pdb,0,0.563628,0.194014,-128.351730
T41_743_conv.pdb,0,0.809455,0.148861,-208.803200
T41_744_conv.pdb,0,0.514831,0.009807,-94.713860
T41_745_conv.pdb,0,0.339826,0.579866,-157.899110
T41_746_conv.pdb,1,0.399517,0.174696,-104.786300
T41_747_conv.pdb,0,0.085532,0.021946,-48.484010
T41_748_conv.pdb,0,0.011193,0.016156,-64.075152
T41_749_conv.pdb,0,0.616357,0.093202,-151.401600
T41_751_conv.pdb,0,0.056782,0.442135,2939.315500
T41_752_conv.pdb,0,0.078590,0.026069,-65.037970
T41_753_conv.pdb,0,0.730108,0.563135,-175.055300
T41_754_conv.pdb,0,0.031529,0.007565,-39.422580
T41_755_conv.pdb,0,0.179557,0.005859,-58.314420
T41_756_conv.pdb,1,0.402791,0.019500,-125.004490
T41_757_conv.pdb,1,0.458364,0.584848,-165.375410
T41_758_conv.pdb,0,0.013608,0.124100,3220.625700
T41_759_conv.pdb,1,0.201534,0.307469,-77.088510
T41_75_conv.pdb,1,0.031749,0.182108,-43.253300
T41_760_conv.pdb,1,0.479395,0.435432,-161.971310
T41_761_conv.pdb,0,0.406732,0.361040,-146.887830
T41_762_conv.pdb,0,0.047490,0.012353,-17.791330
T41_763_conv.pdb,1,0.560625,0.330787,-162.279300
T41_764_conv.pdb,0,0.767578,0.240720,-199.878600
T41_766_conv.pdb,0,0.132119,0.037740,-45.104670
T41_767_conv.pdb,0,0.258786,0.286830,-55.455800
T41_768_conv.pdb,0,0.023629,0.012822,-58.003810
T41_769_conv.pdb,0,0.593063,0.215930,-139.967510
T41_76_conv.pdb,1,0.432093,0.253646,-150.502890
T41_770_conv.pdb,1,0.419771,0.162745,-36.260090
T41_771_conv.pdb,0,0.280594,0.015206,-44.940070
T41_772_conv.pdb,0,0.120227,0.014090,-41.500790
T41_773_conv.pdb,0,0.700487,0.017230,-158.143060
T41_774_conv.pdb,1,0.676783,0.118010,-176.082300
T41_775_conv.pdb,1,0.665732,0.456435,-178.626600
T41_777_conv.pdb,0,0.167112,0.171529,8.400000
T41_77_conv.pdb,0,0.180592,0.011125,1807.209100
T41_780_conv.pdb,0,0.030720,0.011329,-55.815320
T41_781_conv.pdb,1,0.576033,0.230944,-161.381620
T41_782_conv.pdb,1,0.398704,0.419176,-138.724310
T41_783_conv.pdb,0,0.032786,0.159763,747.380760
T41_784_conv.pdb,0,0.092057,0.006674,-44.052410
T41_785_conv.pdb,0,0.217673,0.485015,-162.813030
T41_786_conv.pdb,1,0.246163,0.227760,-111.278940
T41_787_conv.pdb,0,0.246268,0.005995,-41.633890
T41_788_conv.pdb,0,0.044357,0.022336,-55.144424
T41_789_conv.pdb,0,0.330606,0.246510,-152.371390
T41_78_conv.pdb,1,0.325043,0.141999,-56.966790
T41_790_conv.pdb,0,-0.000124,-0.003844,-11.725931
T41_791_conv.pdb,0,0.101114,0.043913,-57.169334
T41_792_conv.pdb,0,0.263593,0.184993,1895.583360
T41_793_conv.pdb,0,0.075599,0.193114,4834.338780
T41_795_conv.pdb,1,0.083459,0.227409,-72.682100
T41_796_conv.pdb,0,0.062699,0.004823,-38.106840
T41_797_conv.pdb,1,0.085917,0.342160,-47.390000
T41_798_conv.pdb,0,0.429499,0.663520,-158.333100
T41_799_conv.pdb,0,0.218537,0.024083,16.792700
T41_79_conv.pdb,0,0.122875,0.005253,-28.076840
T41_7_conv.pdb,0,0.236323,0.021608,174.117100
T41_800_conv.pdb,1,0.418990,0.150508,-99.383890
T41_802_conv.pdb,0,0.044772,0.024433,-51.036100
T41_803_conv.pdb,0,0.406225,0.357861,-170.031600
T41_804_conv.pdb,1,0.639048,0.316802,-159.728100
T41_805_conv.pdb,0,0.378543,0.083820,-7.239220
T41_806_conv.pdb,1,0.091299,0.126477,-40.956800
T41_807_conv.pdb,0,0.203224,0.597003,-153.834600
T41_808_conv.pdb,0,0.031419,0.114721,-52.210900
T41_809_conv.pdb,1,0.212083,0.320837,-114.498950
T41_80_conv.pdb,1,0.235888,0.234888,1709.344100
T41_810_conv.pdb,0,0.190512,0.036571,-72.859900
T41_811_conv.pdb,1,0.291057,0.159591,-113.053540
T41_812_conv.pdb,1,0.687415,0.584587,-169.822000
T41_813_conv.pdb,1,0.334674,0.129943,-133.500400
T41_814_conv.pdb,0,0.168382,0.017312,-52.097180
T41_815_conv.pdb,0,0.018937,0.007457,-21.649849
T41_816_conv.pdb,0,0.500596,0.044191,-160.370240
T41_817_conv.pdb,1,0.495981,0.422235,-161.124190
T41_819_conv.pdb,0,0.121936,0.310832,-39.433860
T41_81_conv.pdb,0,0.087773,0.043962,-48.695630
T41_820_conv.pdb,1,0.582594,0.266336,-168.452400
T41_821_conv.pdb,0,0.082143,0.004991,-81.075889
T41_822_conv.pdb,1,0.630999,0.410830,-178.889970
T41_823_conv.pdb,0,0.027192,0.014213,-26.795050
T41_824_conv.pdb,1,0.334258,0.365974,-105.848460
T41_825_conv.pdb,1,0.392437,0.198999,-144.500630
T41_826_conv.pdb,1,0.675755,0.219873,-162.720300
T41_827_conv.pdb,1,0.316889,0.062061,-136.818640
T41_828_conv.pdb,0,0.017371,0.005880,-61.911950
T41_829_conv.pdb,1,0.491186,0.458324,-170.309840
T41_82_conv.pdb,1,0.332217,0.175277,-153.908940
T41_830_conv.pdb,0,0.476964,0.387396,-146.766580
T41_831_conv.pdb,1,0.478965,0.336202,-11.778200
T41_832_conv.pdb,0,0.173693,0.220187,-64.310900
T41_833_conv.pdb,0,0.504318,0.345066,-135.185280
T41_834_conv.pdb,0,0.012732,0.008798,-19.465304
T41_835_conv.pdb,0,0.802404,0.216129,-200.703450
T41_836_conv.pdb,0,0.057073,0.009435,-67.237640
T41_837_conv.pdb,0,0.503100,0.020305,-154.511960
T41_838_conv.pdb,1,0.059036,0.030471,-31.496050
T41_839_conv.pdb,0,0.027833,0.009203,-43.570484
T41_83_conv.pdb,0,0.314680,0.005461,-29.236588
T41_840_conv.pdb,0,0.044157,-0.002969,-56.196457
T41_841_conv.pdb,0,0.083283,0.198210,-80.321730
T41_842_conv.pdb,0,0.136221,0.006370,-4.996000
T41_843_conv.pdb,1,0.025906,0.078662,864.769500
T41_844_conv.pdb,0,0.257637,0.331916,-143.980620
T41_845_conv.pdb,0,0.171206,0.008538,-40.377470
T41_847_conv.pdb,1,0.095422,0.079125,-12.952700
T41_848_conv.pdb,1,0.465587,0.231740,-133.585850
T41_849_conv.pdb,0,0.186438,0.014651,-70.011100
T41_850_conv.pdb,0,0.334738,0.008073,-35.595700
T41_851_conv.pdb,0,0.371587,0.354923,209.255800
T41_852_conv.pdb,0,0.402892,0.506092,-156.585210
T41_853_conv.pdb,0,0.012472,0.023789,-37.840030
T41_854_conv.pdb,0,0.341594,0.014590,-46.395580
T41_855_conv.pdb,1,0.440096,0.412972,-154.843980
T41_856_conv.pdb,0,-0.000067,0.003870,-7.246700
T41_857_conv.pdb,0,0.018674,0.183519,3580.919800
T41_859_conv.pdb,0,0.005621,0.002914,-10.973340
T41_860_conv.pdb,0,0.349072,0.276629,-149.110730
T41_861_conv.pdb,0,0.247443,0.017315,-28.012650
T41_862_conv.pdb,0,0.075387,0.011330,-33.688510
T41_863_conv.pdb,0,0.126642,0.244004,-77.596800
T41_864_conv.pdb,1,0.619454,0.245479,-150.862330
T41_865_conv.pdb,0,0.656711,0.234974,-170.519900
T41_866_conv.pdb,0,0.375686,0.003197,-95.423404
T41_867_conv.pdb,1,0.212584,0.450077,-67.503900
T41_868_conv.pdb,0,0.040337,0.009756,-1.891618
T41_869_conv.pdb,1,0.619228,0.212184,-148.996105
T41_86_conv.pdb,0,0.344435,0.448572,-189.355800
T41_870_conv.pdb,1,0.372628,0.583114,-158.464500
T41_871_conv.pdb,0,0.034328,0.091801,6446.037100
T41_872_conv.pdb,0,0.487410,0.371787,-144.559700
T41_873_conv.pdb,0,0.477082,0.280486,-153.951320
T41_874_conv.pdb,1,0.124893,0.250518,-57.094910
T41_875_conv.pdb,0,0.173826,0.145582,-29.249748
T41_876_conv.pdb,1,0.460942,0.026739,-128.493600
T41_877_conv.pdb,1,0.293647,0.056836,-92.972600
T41_878_conv.pdb,0,0.189916,0.147336,-33.892800
T41_879_conv.pdb,0,0.338844,0.474567,-149.854110
T41_87_conv.pdb,0,0.671560,0.058190,-168.214310
T41_880_conv.pdb,0,0.369868,0.235699,-143.162540
T41_881_conv.pdb,0,0.060883,0.005270,-28.904860
T41_882_conv.pdb,0,0.092499,0.215655,-100.087390
T41_883_conv.pdb,0,0.366592,-0.024521,-90.987900
T41_884_conv.pdb,1,0.433460,0.118106,-150.225900
T41_885_conv.pdb,0,0.057469,0.011247,-26.841560
T41_886_conv.pdb,0,0.052964,0.003997,-72.642000
T41_887_conv.pdb,0,0.418222,0.433484,-139.127450
T41_888_conv.pdb,1,0.357358,0.154957,-132.596590
T41_889_conv.pdb,0,0.597583,0.024410,-157.041800
T41_88_conv.pdb,1,0.571392,0.561786,-158.599820
T41_890_conv.pdb,0,0.020079,-0.005930,-58.073870
T41_891_conv.pdb,0,0.013599,0.011372,-23.180720
T41_892_conv.pdb,1,0.661927,0.668331,-195.033520
T41_893_conv.pdb,1,0.096010,0.108382,1738.926200
T41_894_conv.pdb,0,0.180229,0.015782,-90.817960
T41_895_conv.pdb,0,0.463912,0.007558,-90.254550
T41_897_conv.pdb,0,0.069847,0.137644,-52.540610
T41_898_conv.pdb,1,0.345432,0.241414,-82.443500
T41_8_conv.pdb,0,0.178402,0.052270,-63.466590
T41_900_conv.pdb,1,0.311561,0.128140,-42.458500
T41_901_conv.pdb,1,0.415405,0.384691,-130.202990
T41_902_conv.pdb,0,0.474821,0.247309,-168.882150
T41_903_conv.pdb,0,0.283570,0.113784,-145.614200
T41_904_conv.pdb,0,0.704254,0.226670,-212.708750
T41_905_conv.pdb,0,0.096784,0.005309,-47.769900
T41_906_conv.pdb,0,0.562272,0.064784,-131.987900
T41_907_conv.pdb,0,0.207444,0.022498,-48.318930
T41_908_conv.pdb,1,0.313645,0.068902,-5.861700
T41_909_conv.pdb,1,0.481059,0.191982,-44.549300
T41_90_conv.pdb,0,0.411103,0.396418,-143.028300
T41_910_conv.pdb,0,0.169548,0.249828,-3.006930
T41_911_conv.pdb,0,0.068880,0.007458,-62.469933
T41_913_conv.pdb,0,0.010799,0.003567,-46.088000
T41_915_conv.pdb,1,0.235321,0.398613,3591.263600
T41_916_conv.pdb,0,0.125722,0.014165,-34.668004
T41_917_conv.pdb,0,0.418105,0.017210,4163.448900
T41_918_conv.pdb,0,0.457128,0.666294,-154.774370
T41_919_conv.pdb,0,0.027037,0.078771,-36.016570
T41_91_conv.pdb,0,0.289634,0.135144,-152.667050
T41_920_conv.pdb,1,0.178124,0.027704,-129.146280
T41_921_conv.pdb,1,0.505143,0.296871,-156.075000
T41_922_conv.pdb,0,0.644631,0.047246,-175.138660
T41_923_conv.pdb,1,0.744003,0.540863,-129.097680
T41_924_conv.pdb,0,0.306939,0.006083,-45.743150
T41_925_conv.pdb,0,0.131214,0.018678,-64.035970
T41_926_conv.pdb,0,0.387855,0.416781,-146.000120
T41_927_conv.pdb,0,0.267282,0.004083,-20.577560
T41_928_conv.pdb,1,0.684657,0.239463,-143.701820
T41_929_conv.pdb,0,0.224037,0.006983,283.449240
T41_92_conv.pdb,1,0.233032,0.100113,-121.404560
T41_930_conv.pdb,1,0.295616,0.375254,-113.534010
T41_931_conv.pdb,0,0.355390,0.372073,-144.428690
T41_932_conv.pdb,0,0.029857,0.399056,-62.066790
T41_934_conv.pdb,0,0.348076,0.553395,-165.011000
T41_935_conv.pdb,0,0.038889,0.027577,7220.949240
T41_936_conv.pdb,0,0.064717,0.203463,1552.029200
T41_937_conv.pdb,1,0.459981,0.418618,-171.222400
T41_938_conv.pdb,0,0.170897,0.142383,-111.885100
T41_939_conv.pdb,0,0.320350,0.412378,-164.453470
T41_93_conv.pdb,0,0.518790,0.307130,-138.096910
T41_940_conv.pdb,0,0.218604,0.015977,-46.889932
T41_941_conv.pdb,0,0.007245,0.014124,6.964038
T41_942_conv.pdb,1,0.645155,0.085711,-134.648100
T41_943_conv.pdb,0,0.572108,0.006636,-124.124520
T41_945_conv.pdb,1,0.604580,0.316574,-152.898840
T41_946_conv.pdb,0,0.033012,0.008503,-37.980020
T41_947_conv.pdb,1,0.242738,0.790924,6.187100
T41_948_conv.pdb,1,0.656880,0.326423,-179.625800
T41_949_conv.pdb,1,0.663329,0.213835,-163.464900
T41_94_conv.pdb,0,0.220058,0.011898,-80.225400
T41_950_conv.pdb,0,0.048655,0.014078,-85.038310
T41_951_conv.pdb,1,0.137998,0.178094,-81.159600
T41_952_conv.pdb,1,0.512919,0.180813,-161.306800
T41_953_conv.pdb,0,0.287857,0.022768,-97.521060
T41_954_conv.pdb,1,0.124000,0.116712,-52.019040
T41_956_conv.pdb,0,0.607347,0.053260,-141.372730
T41_959_conv.pdb,0,0.026504,0.015862,-47.008672
T41_95_conv.pdb,1,0.713905,0.591827,-171.374400
T41_961_conv.pdb,1,0.627220,0.494322,-148.823390
T41_962_conv.pdb,0,0.095244,0.155862,-27.667020
T41_963_conv.pdb,0,0.570243,0.389352,-147.861600
T41_964_conv.pdb,0,0.284846,0.121947,-167.324500
T41_965_conv.pdb,0,0.343476,0.011223,-60.719800
T41_966_conv.pdb,0,0.452232,0.190243,-140.586400
T41_967_conv.pdb,0,0.025748,0.015893,-21.937470
T41_968_conv.pdb,0,0.017545,0.377710,3592.643600
T41_969_conv.pdb,0,0.367709,0.010120,-104.519420
T41_96_conv.pdb,0,0.031463,0.022106,-55.649310
T41_971_conv.pdb,1,0.651980,0.594288,-148.041310
T41_972_conv.pdb,1,0.407640,0.061482,-143.157320
T41_974_conv.pdb,0,0.542349,0.419080,-165.530530
T41_975_conv.pdb,0,0.012093,0.004160,-17.218140
T41_977_conv.pdb,1,0.457952,0.284527,-161.656200
T41_978_conv.pdb,0,0.358660,0.234039,-145.268900
T41_979_conv.pdb,0,0.056753,0.007989,-62.463030
T41_97_conv.pdb,0,0.037667,0.013042,2.446238
T41_980_conv.pdb,0,0.557073,0.526213,-142.928200
T41_981_conv.pdb,0,0.097477,0.021546,2370.536720
T41_982_conv.pdb,0,0.284048,0.012590,-138.155820
T41_983_conv.pdb,1,0.072496,0.022982,-29.830900
T41_985_conv.pdb,0,0.020432,0.013483,-21.083700
T41_986_conv.pdb,0,0.050690,0.037850,-55.996842
T41_987_conv.pdb,0,0.604605,0.035596,-175.274490
T41_988_conv.pdb,0,0.119361,0.311621,9.083600
T41_989_conv.pdb,1,0.580799,0.208611,-48.932160
T41_98_conv.pdb,0,0.019624,0.009245,-20.826304
T41_990_conv.pdb,0,0.036758,0.008957,-38.773079
T41_991_conv.pdb,1,0.374624,0.094152,-155.236100
T41_992_conv.pdb,0,0.037883,0.007133,-50.858420
T41_993_conv.pdb,1,0.696459,0.414276,-168.692420
T41_994_conv.pdb,0,0.204562,0.025527,1755.708403
T41_995_conv.pdb,1,0.131822,0.057393,-76.163090
T41_996_conv.pdb,0,0.061065,0.017925,-39.134657
T41_997_conv.pdb,1,0.098267,0.024589,-36.962800
T41_998_conv.pdb,0,0.048177,0.009966,2.626370
T41_999_conv.pdb,1,0.601724,0.458099,-178.462840
T41_99_conv.pdb,1,0.754315,0.088397,-177.449950
T41_9_conv.pdb,0,0.184446,0.284018,-142.831060
T46_0_conv.pdb,0,0.023455,0.232152,-60.388360
T46_1000_conv.pdb,0,0.248173,0.013316,-34.334340
T46_1001_conv.pdb,0,0.046648,0.532628,-54.078580
T46_1002_conv.pdb,0,0.254014,0.022091,-102.576500
T46_1003_conv.pdb,0,0.172271,0.029968,-64.725720
T46_1004_conv.pdb,0,0.048016,0.023854,-0.680000
T46_1005_conv.pdb,0,0.509042,0.621072,-170.510470
T46_1006_conv.pdb,0,0.090297,0.013125,28.891050
T46_1007_conv.pdb,0,0.092753,0.060131,-103.895864
T46_1008_conv.pdb,1,0.568942,0.230307,-150.126300
T46_1009_conv.pdb,0,0.619472,0.023057,-35.852260
T46_100_conv.pdb,0,0.349581,0.224808,-55.248180
T46_1010_conv.pdb,0,0.511641,0.488563,-50.180860
T46_1011_conv.pdb,0,0.342219,0.599999,229.189563
T46_1012_conv.pdb,0,0.058095,0.415021,-42.099462
T46_1013_conv.pdb,0,0.116558,0.041050,-94.981020
T46_1014_conv.pdb,0,0.088659,0.308061,-32.438426
T46_1015_conv.pdb,0,0.051076,0.108045,-52.566660
